"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Comoros","COM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","1307.54095335865","1304.6918620969","1354.27880109414","1369.28692919718","1396.33199791179","1370.65974553154","1355.06304349884","1336.58559654546","1328.30554273223","1259.70720948237","1271.24179180641","1170.6019834129","1246.28325358818","1236.9787262849","1120.00850608872","1153.99679759759","1096.1968519962","1118.91946675573","1087.40542353254","1088.63015021449","1173.70498000966","1189.02558243667","1188.97071601038","1174.20122615932","1167.79811317827","1173.78237653585","1174.95893183676","1165.18667610914","1159.45830800528","1188.35003534586","1172.44810928087","1207.33735169628","1240.5614147137","1282.27088883888","1301.3184412447","1397.98230890821","1412.04296097408","1436.16498560786","","",
"Cabo Verde","CPV","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2610.16990881033","2694.42771999185","2647.43533506153","2554.30074315258","2610.4348934436","2547.55063920169","2473.60281966635","2510.05827825936","2553.06566700004","2627.21531079238","2683.9856141414","","",
"Costa Rica","CRI","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","3833.94258379319","3938.71621753411","4064.96773752122","3919.57916051378","3974.45212275058","4343.87071130428","4902.42292867367","4924.31257287861","4788.52071519464","4703.53158230055","3756.11633298662","3221.26881886444","3764.85467349187","4188.59679355666","4242.73843233781","4666.49100467453","4427.63836148308","4411.354612806","4424.4167167515","4517.28368103145","4468.0652092777","4824.93526938194","5078.47381664862","5312.13737212723","5345.99053116668","5242.33014915939","5523.58128198699","5810.55102860381","5669.5543147712","5674.59592627909","5767.36283669155","5768.92523324602","5846.47265846311","5926.0459435169","6021.60934465542","6347.7364219394","6752.41034340413","6935.68548576664","6830.76328808886","7299.73255906445","7432.94674123801","7743.89246083236","7807.89368620767","7992.01674658923","8389.63003546855","8754.28799446503","8752.35202684189","","",
"Caribbean small states","CSS","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7339.923081214","","","","","","","","","",
"Cuba","CUB","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","2143.68670682911","2285.86129971775","2353.64766249159","2393.29416161717","2377.78533466937","2554.0149960343","2659.5565592548","2860.59601612744","3024.65216982004","3031.66322425028","2861.87001861085","3381.65587454335","3661.10352321439","3840.72531795522","4123.11548672998","4232.17771254103","4006.27373512707","3928.20843500301","4076.49150795857","4069.93419744637","4013.34505046951","3585.39388142974","2975.57999131289","2598.50571300299","2624.58815724128","2561.30911445027","2727.13888153875","2775.6167059067","2731.97316860241","2859.93972170766","2919.09281523577","3026.43888443604","3088.48278005104","3259.6174510664","3431.76966844164","3739.72170554438","4255.77236601614","4412.2498052442","4317.07003947414","4479.95653008696","4815.75677566225","4818.51523363817","5058.98764380885","5193.58222241288","5336.49301762559","5626.86570363889","","","","",
"Curacao","CUW","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","5906.85019114269","7425.15758703763","9094.16075361537","9644.81305296462","10959.9387879973","11462.5166702324","11053.8286410648","11740.0834268277","12037.5883349585","13477.3524306114","13985.6015891394","14078.3687207511","15426.3059763269","16765.7320194514","18332.6512483131","18659.4975317768","17635.2394515549","19487.1661949111","17747.1834968471","18511.0738269253","18474.9467015518","18409.1213591963","18497.9115719828","21733.1565884675","20651.9207996432","20988.2931429698","22387.5583302212","23169.9598664567","24365.1109122201","24950.2902094911","25568.2926656969","26139.7027692818","26820.2984757878","28286.8109439547","26089.1517560883","26205.3584018905","26416.7674637231","24384.3874674089","22341.9540996094","22339.171241398","24248.4839821545","24660.9001934466","25199.0196197779","","",
"Czech Republic","CZE","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.75860188161","9762.32477975999","10114.8569829985","10705.6222282693","10581.0999194641","10812.7338656071","10837.7368016241","11053.1957903704","11512.5666159308","11916.5886356333","12419.3688659403","12928.7034178134","13751.9799249611","14234.9765324865","14969.2950108017","14939.6757087696","13989.9360565625","14047.2333155915","14105.1155642837","14198.9900972728","14185.1410087209","14663.2042556495","15542.738862533","16052.4407808271","16835.8040792772","","",
"Germany","DEU","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","17191.7484725428","17705.6954704697","18391.055291652","19165.0970948996","18989.9060799456","18890.6503013341","19895.1848881872","20576.3980082057","21472.3924581105","22012.6802594455","21788.7426996737","21366.0486972029","21272.4449814941","21798.0675910223","22483.3377095432","23116.1914765002","24271.8269251062","24953.2969069275","25902.9312785512","26605.6819599278","27693.8877319415","28618.4060355956","29047.4038677936","28500.4219806537","29085.2581380323","29531.3752757153","29590.943194001","29847.8743174366","30512.7237194947","30999.4398349157","31521.1896098368","31754.0906376985","31654.9102609513","31631.9976633591","32709.3821589647","32911.3558624827","34270.7070547507","35411.0719053343","35238.7684347377","33746.6184718237","35069.509689564","37035.9917026434","37033.2650134153","37165.5354675431","37906.6043749026","38721.5038387158","39534.5882414917","40405.4687631238","","",
"Djibouti","DJI","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6024.60441741704","","","","","","","","","",
"Denmark","DNK","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","25250.4807606374","25633.0753193078","26580.9987481556","28279.7294857065","26614.9112778344","26782.4660709605","28438.7334882503","29085.0303521396","30180.6911964302","30543.0557997772","29410.7124785223","28571.2263472016","29269.9691745705","30199.2252489729","31268.4571615568","32507.6559058254","34828.5369551148","34941.8992201","34573.5208899895","34332.9765482319","34952.7748335045","34892.33324047","35944.597885551","36018.878348127","37831.7534431733","38886.5129965016","39837.5759089002","40785.425010111","41715.4813442138","42552.571343394","43550.0267978187","43698.0597543893","44113.8247785824","44299.5137901854","45905.9364465119","47713.6401283293","49389.5314867145","48934.2374106111","48351.8409052329","46035.2200963303","47972.2234671855","48168.2801150668","48520.7711912084","49732.539792462","51396.7027546516","52207.0856781385","52195.7518996461","53181.9240324539","","",
"Dominican Republic","DOM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","1671.91181089202","1849.038584777","1960.95592144867","2020.00042046223","2178.00973467568","2069.46926305171","2108.65363949074","2079.28874056242","2071.8332415706","2139.43585196884","2160.67161325625","2161.9531345438","2136.81750479627","1977.69509482693","2156.36297669578","2352.68739412996","2418.72549150306","2548.07181145551","2577.4697330079","2353.32118700851","3102.4934633943","2698.02835116715","2785.86702782643","2860.05919096699","2975.81267813267","3149.94522672302","3412.74576740215","3577.60642165853","3616.58158959419","3686.05720062549","3740.17378225888","3797.8126981483","3572.54844578108","3637.21451621677","4005.4072270641","4334.43126642427","4535.8778349789","4692.06100144797","4834.51656440655","5124.04886063016","5075.55345194075","5173.18150555434","5245.10031925627","5458.1581236315","5869.49245714198","6144.00218252126","6220.71146893165","","",
"Algeria","DZA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","1205.76900479956","1224.6099147213","1420.88194824699","1450.86855247244","1813.31790475496","1789.62697527326","1869.75485537895","1902.89185836576","2006.85869061751","1884.3190364364","2233.3488348524","2547.17243232299","2575.33756081696","2689.88042923821","2642.78224234429","2644.75248295002","2379.21792490786","2163.57744966347","2028.43976261276","1991.5616694642","1990.70312357638","2012.80679222029","1948.08305352016","1776.9545512382","1713.87456099492","1703.55900859561","1738.13247048655","1809.02303117103","1814.63812701919","1829.36939148525","2128.58031271917","2191.79890111281","2219.21627211118","2406.31889078937","2508.92565147094","2678.11329300526","2825.19285540654","3040.96476606341","3154.55697054894","3022.42310655639","3407.25117062983","3392.88178606085","3573.81536195667","3623.90971312353","3679.72471029856","3602.55189758297","3700.48216899956","3651.39773536023","","",
"East Asia & Pacific (excluding high income)","EAP","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1565.79553096183","1352.19628923656","1354.06471606457","1053.67881254018","1030.03032319833","991.018995330282","1017.24562483313","1436.74983888116","1258.011969358","1592.5000950864","1685.3607235256","1941.10692355332","2461.85161022226","2563.91115845345","2870.72728691556","3079.50296127053","3218.80936244599","3488.27547680455","3675.4787920019","3903.52839435785","4168.88105662157","4461.99609493654","4657.47727664954","","",
"Early-demographic dividend","EAR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","1143.73803492068","1168.7140608528","1226.56239632846","1230.34013341069","1238.18689650531","1260.85246228504","1285.83160489153","1294.00372754871","1281.4751463808","1389.13640326093","1445.72347182705","1393.24617053105","1625.13120336428","1855.78954884259","2084.42099100716","1994.42114873144","1888.41232683981","1516.06346598039","1536.06180053286","1689.33501423336","1642.23246511983","1717.44818359614","1873.62143890692","2008.83052282629","2025.12042855997","1830.51685732846","1845.06033611393","1618.04682255058","1549.98525011153","1493.63902225212","1447.00369669632","1691.79791524519","1509.75321234369","1757.18101689936","1825.51525482293","1970.2327611861","2279.7753478581","2307.98448209836","2302.62025972086","2456.32485519204","2555.91993434294","2600.6248678782","2658.04248549324","2704.5696352543","2785.60518795306","2867.07951572748","2933.87158837889","","",
"East Asia & Pacific","EAS","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4395.81708119346","4272.07128433901","4273.55689781909","3909.16543028801","3888.27690940188","3922.30460120692","3953.555176152","4353.90865809833","4229.95857726478","4609.21608493057","4719.4338175891","4985.16500260311","5522.99405256608","5498.83866547207","5677.35021926591","6016.71024001112","6139.38529243343","6445.56468272652","6675.67636082397","6904.36009203615","7250.27241915803","7560.47929690421","7793.73931619035","","",
"Europe & Central Asia (excluding high income)","ECA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3398.26088531818","2963.48873985987","2579.23121356187","2535.58945335221","2858.84893913456","2980.34392387964","2986.48512250691","3197.2685730002","3604.24266942961","3608.30157093855","3825.03209642017","4106.2676018501","4638.03232793103","5095.41417636063","5610.34406289109","6275.52561003241","6527.32897456242","5708.7794873663","6202.59984009849","6723.59548885783","6972.13345342475","7172.87032419864","7266.39376602926","7161.90914610632","7118.39458740027","7318.32694508095","","",
"Europe & Central Asia","ECS","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","9451.17898270419","9682.46269729393","10064.5144834283","10527.8808119532","10372.6520991138","10265.9690506452","10616.7895233832","10792.3418216635","11160.0105041956","11403.2969300377","11312.2522773297","11124.0006870647","11148.9792238181","11286.8412677589","11508.6338411229","11742.5828771916","12250.2646299821","12575.9018936397","13033.6663900181","13359.5943528058","13708.4000580071","13865.7985502671","14030.6548383905","13809.9608241178","14002.7189241987","14332.6816503257","14715.2024992555","15196.7982870751","15714.2635537816","16212.0902964339","16829.9607124018","17091.3944683382","17358.553019574","17698.0381236386","18353.367534585","18845.928086296","19495.221441185","20169.3891012035","19999.7253205674","18943.2308887953","19487.7023150076","19847.5115865963","19777.3911058901","19873.1268810941","20171.6639750944","20528.4854613665","20809.7798512734","21277.7516492169","","",
"Ecuador","ECU","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","2482.51768595584","2514.8620610629","2455.64099505441","2510.29388051332","2805.21341429094","3099.48259793555","3215.36970098198","3358.96885011306","3331.20373063876","3227.75618530476","3297.68238813126","3431.06325810576","3318.72412825574","2960.2194655029","2945.72463033157","3049.65666303167","2955.9014819848","2817.7704064064","2578.01610299865","2495.28210914355","2671.47882738394","2957.86644850562","3084.27150501299","2866.50351481507","2932.42688336586","2898.60229309626","2863.55874153748","3014.93709025702","3010.9880786657","2630.93345409595","2542.00717021331","2722.90698153283","2909.69995760189","2917.55067905798","2935.74003172437","3016.728525032","3127.40890579522","3273.87824132732","3556.39233911118","3612.71402773571","3667.0114722024","3917.85849583571","4093.20618542314","4290.81118841555","4368.23802286484","4316.71474770087","4192.86474875643","4206.49522974059","","",
"Egypt, Arab Rep.","EGY","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","1188.49848936855","1186.32459800823","1200.36012449317","1201.01825503284","1074.07075854148","1014.20278592997","1122.34222708323","1104.69398279907","1004.8231846446","778.373095637195","879.076591580356","850.381463718203","968.890720534199","1011.08163393889","1051.12244625857","1075.61186911487","1218.63818127335","1263.90608667738","1224.97201340296","1223.14050673209","1199.71904895596","1358.18723295866","1446.55150463676","1448.71153696232","1500.13879361051","1541.91937765832","1560.73796084718","1638.26151918126","1683.13663167555","1719.91253616446","1793.49383541277","1901.61228343952","1908.49668225281","1895.89834232831","1886.32363930277","1862.77761762165","1981.74731214251","2085.71159220748","2106.90997220874","2216.16980601443","2258.17365343153","2259.97831841331","2324.75163608509","2347.01636349838","2376.74538807672","2535.63540676316","2612.62844076382","2525.7613421261","","",
"Euro area","EMU","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","15568.5614764429","16036.9779185077","16757.2091866465","17591.9744913817","17552.6283346641","17324.6649587116","18074.5939092697","18524.25867611","19209.17733944","19742.3883530526","19653.5491236337","19318.3536507652","19389.2966541488","19651.2055280884","20086.8792755346","20559.9987674138","21547.0022759","22212.7083152201","23138.5340252991","23885.9294527851","24618.2488659257","25074.77052555","25350.6885922926","25086.6923539627","25586.2213506624","26236.3650306539","26611.5537534975","27248.7598394821","28108.5656102295","28918.4817438335","29589.6794975543","29992.0696509252","30094.2125337468","30191.2097357614","30892.2590133195","31060.5611832591","31824.7327803389","32552.6279779285","32038.0284863276","30661.0965186195","31127.8006329334","31461.2212539549","31009.0944855023","30903.2385263558","31291.1688119678","32024.7235964908","32747.5534085091","33495.3900271856","","",
"Eritrea","ERI","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","551.6350106868","635.783284108688","630.234576010226","690.078982957872","746.002065760511","774.743205142143","760.71650682028","730.685173468181","770.404914334346","743.157967339844","710.929216629845","716.691425267478","668.207624821182","621.158401159069","601.582559496123","533.435400956785","575.291679663377","587.9966245182","467.881488326826","","","","","","","","",
"Spain","ESP","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","11070.6973061137","11553.6136704506","12514.34719609","13379.4051390848","13554.2015334557","13504.9418261967","13755.3885889884","14071.4412127634","14391.7612929379","14284.2885893116","13985.8109068104","13440.1566292168","13472.3021927677","13473.4503470176","13813.7501521408","14309.9832851907","15118.9784743369","16053.9027640359","16848.5359673063","17829.8202607698","18646.607400827","19235.1300792736","19435.170573987","19062.6998365985","19092.3794674421","19880.0325801219","20260.3067818698","20959.2832420283","21977.718296834","22873.5663140291","23625.7945211831","24320.2720149696","24833.2962798676","25316.4671134894","25501.4937266767","25781.2892533136","26227.5684784075","26476.2228425725","26050.2559951424","25367.7362813308","25097.7878143024","24272.2898362083","23791.9556959037","23472.6989933616","23894.6300526748","25094.2349207903","25935.9601810013","26418.3802594429","","",
"Estonia","EST","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7408.96932554263","7942.43510432824","8591.17232328034","9326.37332004062","10081.9629484268","11403.8445369238","12621.2165493568","13615.667272354","13170.1696543577","11445.2897677017","11363.2205670544","12526.7002680812","13199.1941417578","13821.4527510888","14380.4572580469","14782.8647747972","15335.5123891921","16233.2886541653","","",
"Ethiopia","ETH","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259.077562479447","","","","","","","","","",
"European Union","EUU","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","13436.7522247715","13790.7036700677","14367.058044719","15056.9497051641","14859.9058608393","14733.3861202422","15279.5837135448","15575.5325993374","16158.6123870305","16554.9583400902","16443.9882963171","16177.203605124","16273.0531049449","16539.820880443","16908.4383670539","17306.6521106679","18153.0691775822","18729.6333297219","19510.2690880056","20080.8585524162","20622.2615307856","20911.9326053507","21174.7344747579","21086.858377834","21670.3939802257","22231.0021967211","22640.0876291345","23323.433762984","24189.6552893745","24850.9068300799","25556.2581039311","26019.5262808161","26334.6302679269","26656.9859521541","27345.2165562912","27760.6455618537","28452.2795671547","29182.9899176411","28793.4695028294","27568.4516324046","28068.76932753","28395.327313176","28086.6489403576","28135.9464345672","28642.0962777379","29375.3562616897","30007.133101523","30736.9072004482","","",
"Fragile and conflict affected situations","FCS","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1164.22958040791","","","","","","","","","",
"Finland","FIN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","17201.9135421676","17339.2843564033","18502.1520785058","19603.1091733232","19606.2365907896","19302.2636218412","19678.8831370939","19276.0729975283","19947.2872072056","21477.6951839565","21883.6214372571","22130.1010169408","22682.6608576739","23095.1366493705","24071.0076281681","24676.3767571983","25678.1436784837","26440.3354801115","28149.4427934668","28640.9279662477","27981.8568190224","25022.9428674928","23589.937088277","23132.2475815642","24701.8033487122","27395.0778884714","28263.430366605","30583.1877372142","32396.2991501101","34053.3605683115","35429.4939734616","36417.3627967327","36882.6909174803","36665.1168493976","38214.8133041937","38410.6470187562","39714.2539278006","41163.4175789946","40415.9457347365","37072.2817851731","37972.2581888908","38221.7696657896","37089.5036028254","36738.5213787207","36805.7144849874","37537.6633348565","38738.5556066565","39766.8296923913","","",
"Fiji","FJI","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3221.78143726223","","","","","","","","","",
"France","FRA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","18113.2602383911","18791.3480697784","19515.0590554449","20560.2431519468","20524.0261896758","20344.2329901361","21042.8511228413","21518.6589676696","22605.310334901","23211.5402501328","23062.0638104029","22833.4261081631","23164.9660656666","23288.9998557681","23398.531874839","23831.6521003048","24981.6642573238","25518.3116888456","26680.306770894","27362.8506983302","28129.5258991882","28027.6917692715","28553.6340564422","28271.0160788837","28802.2110106002","29307.5842535293","29646.1956308827","30419.5649306663","31550.2070032134","32714.0320766487","33297.3143527854","33771.6834874547","33713.484615545","33602.6430742754","34379.4398791438","34424.3967346941","34858.4405075646","35618.1519113721","35237.0164456077","33773.4193912107","34311.5177305945","34830.8530648729","34401.4199199842","34543.8442873796","34817.9191196528","35522.7866170273","35771.5017184505","36621.037543153","","",
"Faroe Islands","FRO","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","3603.37593636828","3900.91653486567","3801.89425373427","4397.34988208736","4898.60044022525","5644.29694466059","8743.73082826473","6889.95134224357","4692.48043766043","2968.82303667281","6677.27534006197","9263.77560323358","8946.98047141595","8399.88893917189","7698.20949296171","6238.88726645016","5204.97909602834","3580.03141965874","4841.18088761907","4173.14225332031","3674.02659117743","4490.62301383052","3708.88257840341","3262.58347381117","3795.02442291906","3635.31071332275","3490.93667529836","3960.21430923026","4488.12702789049","4040.10884850903","3603.89122215103","4332.23444218079","4766.08401214377","4601.00944908594","4140.41488428366","4555.95990184337","4341.03057139136","4202.05389331209","4177.55884788256","4393.13418264316","4586.30319837672","5016.22455452662","5571.20181944263","5711.38686953636","6090.33107350178","6316.28013729089","6207.70163372459","6192.364360207","","",
"United Kingdom","GBR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","15247.735987642","15444.8487392931","15943.0036584971","16601.9127214607","15543.2735415184","15672.2025048904","15874.6818397101","15991.9290383075","16821.1923957517","17005.85777994","16725.7261841224","16528.5609889493","16893.778661868","17556.1667480614","17869.2372684195","18350.5883262181","19335.8355609158","20141.4179386666","21271.8590611559","21637.7228059359","21831.4596128789","21684.9912446856","22183.8777976581","22990.4640004997","24287.8314189488","24766.2723638599","25441.0397593735","27039.0204218889","28714.3716115324","29258.6457061021","30438.3370649683","31306.3118095415","32443.0278759655","33611.7320002101","34381.6110452844","35544.882987594","35588.0839091531","36184.024579276","34949.9124183314","33302.1833108192","33896.3924266902","34201.0221321277","33894.2522432581","34222.8918413578","35155.715601036","35843.5042667217","36190.4626963438","36880.8898990588","","",
"Georgia","GEO","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629.7491650307","2852.49009751921","3204.76475322367","3237.77228832649","3441.19750427528","3539.4104460589","3657.24827903759","3729.8166949175","","",
"Ghana","GHA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","979.973320093263","1010.03813364413","1055.04398761205","985.546896757147","979.157375117576","1043.00954279609","1092.1479383217","1220.26728112602","1186.6978524411","1146.47459187873","1156.75266767908","1123.40507372313","","",
"Gibraltar","GIB","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488.207382608808","497.826237165846","475.000446575839","427.486657468522","482.933104295124","482.506674773711","529.407843207477","558.86763549454","581.246398337737","588.857621751078","643.521603095719","734.166367971399","","",
"Gambia, The","GMB","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392.513616115688","373.96837670252","378.936404276958","384.182030585953","372.610278397691","382.43178340107","382.64644936854","367.730439276294","375.676657422038","620.081745093266","611.783766450097","610.290832143477","579.683867973045","610.71234232821","","",
"Guinea-Bissau","GNB","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","451.912967523759","481.916641771592","488.724510952344","447.964240828887","464.558521762494","457.536360814837","452.230273290182","452.377325406188","459.562907525489","433.206394619926","468.563565784355","536.418722592845","462.550529926445","448.090465424555","482.879521447956","522.913991990023","558.43122902232","608.33378258321","","",
"Equatorial Guinea","GNQ","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-681.691228558707","4151.48520901199","5301.99597944211","5695.31477857178","5095.80049408834","2673.79031452025","4042.71490643107","4213.02851005077","5076.52379458472","4934.04200406752","5493.64020713006","4875.12843523828","4580.85428706317","","",
"Greece","GRC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","11756.5917158986","12573.1837865279","13555.8552741123","14428.0506663732","13671.9372345597","14230.5378474385","14925.7441972373","15308.7772065489","16114.8183423951","16437.0287459178","16301.177097049","16161.7125204053","15602.8799495635","15232.736849643","15178.7634021622","15304.4922386928","15315.3345585273","15314.7451611579","15922.2447171352","16409.6059762279","16589.5482151626","17116.5765211573","17247.6606645133","16959.5189969186","17351.9376439699","17515.9914760641","17859.4361069519","18677.9465266694","19072.4027859559","19318.2498177052","20100.413881807","20820.3352085037","21597.6334682476","22403.8307115988","23405.1037466307","23695.5076278752","24365.7929058307","24876.1593754382","24410.9773919754","23430.8297405815","21801.2777099655","19325.5567223443","18317.1874475272","17857.1615201248","18708.982284124","19025.631505872","19084.5949200268","19529.3136387714","","",
"Grenada","GRD","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","1923.19674057776","1974.86109305339","2053.93589050777","2039.52635481583","2031.11017742328","2163.64289840971","2386.31255706979","2367.69798227325","2363.85885553163","2339.18008348406","2276.10019312398","2116.78450886974","2037.16942512","1990.42824775208","1914.24194546908","1918.71827119801","1851.29881053134","1903.14096934502","1939.77473084143","1910.16485440742","1991.18049914547","2001.54673664231","2066.52637583432","2106.02965876853","2172.76551724982","2160.97415984684","2229.77624125679","2318.17744329757","2312.3852251333","2291.96247382612","2318.48666119724","2324.74456309881","2302.7472450224","2291.439448443","2281.10928277497","2309.46810742167","2367.17991316475","2373.4403904192","2383.04762886818","2371.2792289208","2429.17556956243","2466.18613046478","2500.40880820481","2545.58831955556","2700.5566251435","2758.38251568448","2781.89932355468","","",
